Id,SalePrice
1715,207724.49989921265
1716,178278.53555927397
1717,167441.6919464228
1718,133547.20722269634
1719,198434.87945342524
1720,248547.92879098735
1721,162257.89478509556
1722,125398.43020898775
1723,162748.9298402762
1724,207058.70380484159
1725,242519.08605528309
1726,190647.51794457238
1727,157054.96162471382
1728,166980.8890457516
1729,171080.96189289828
1730,145672.126530992
1731,125354.41936413952
1732,132045.67948063495
1733,116399.40546430132
1734,118539.17870985626
1735,130815.11492137905
1736,122153.35056146295
1737,328867.09469791857
1738,224747.68487833085
1739,256180.94339097108
1740,219766.76568136972
1741,192770.39311790332
1742,174138.9856825553
1743,173160.1432117652
1744,312790.8058972824
1745,223036.84064473413
1746,171915.55539320817
1747,218917.4883743349
1748,228701.9690001508
1749,161539.99291902856
1750,127546.28295125178
1751,240808.7051683478
1752,120833.08014335428
1753,138932.69083901387
1754,195893.01862908015
1755,172574.18098045746
1756,133046.35792374334
1757,122928.71414563867
1758,145434.89166864078
1759,163467.64243805068
1760,167199.4434729466
1761,139237.525749963
1762,179794.03435486738
1763,166974.40897282786
1764,119906.8165507663
1765,141358.03132723793
1766,175984.63802722187
1767,214424.78106332774
1768,144184.36834287175
1769,168447.03737428447
1770,151204.56319803814
1771,125654.1672809011
1772,137137.99080527519
1773,132018.97802226496
1774,130577.7090024154
1775,146085.2354472216
1776,126901.91265808439
1777,113442.93357481682
1778,141469.15090859614
1779,119084.74453375307
1780,173372.62819482427
1781,130266.61051860968
1782,95754.6352640859
1783,142060.12385433645
1784,104886.7111452248
1785,116005.42604885351
1786,119154.04546501875
1787,158911.06513281373
1788,63103.37071251861
1789,90036.01622946649
1790,87626.94251619965
1791,177511.15372222758
1792,158568.20039324582
1793,130352.96706300987
1794,150879.36600296717
1795,136479.36853529775
1796,120223.30278286642
1797,114501.14355152663
1798,126782.91923325331
1799,115483.64515896235
1800,137448.28020277972
1801,132783.87110158626
1802,111766.47357594682
1803,150667.29368512426
1804,139662.9856932896
1805,137117.31777952358
1806,119187.20941811833
1807,125908.37062466887
1808,117930.16161487167
1809,120709.39952962911
1810,145973.9676604044
1811,98020.08979729933
1812,96144.26182352386
1813,126403.8862965652
1814,98392.85680184783
1815,60306.1306595441
1816,104360.29601029487
1817,110821.07427581442
1818,141649.6598826475
1819,118583.17638369238
1820,51131.97302113891
1821,102583.68323859834
1822,143214.0919665575
1823,64770.1229644654
1824,130565.83019281774
1825,135442.2451842832
1826,111024.55334409779
1827,105101.70871027764
1828,139817.44888388962
1829,124968.58705256807
1830,146470.38467850312
1831,133117.3565083419
1832,92162.70170341595
1833,146306.71917354054
1834,124080.63745511026
1835,127492.02199049707
1836,129865.7845188836
1837,96663.89861216038
1838,121121.72396063014
1839,93973.47322888217
1840,172551.7215934439
1841,146431.68283826477
1842,91561.6602318176
1843,129542.94828243267
1844,139805.30420322812
1845,140943.50964249042
1846,148824.61034213006
1847,164531.70096797822
1848,47625.513228945565
1849,106615.10819957741
1850,119432.29038736728
1851,149132.54795346624
1852,126798.22028317978
1853,138091.13159747535
1854,163701.8169832872
1855,143014.41135523556
1856,217188.65286578206
1857,127941.67663236402
1858,140383.81272190835
1859,115550.83857797073
1860,150141.83794278436
1861,115543.97250809906
1862,308286.5552147289
1863,288378.4566052951
1864,288381.72025643697
1865,324983.3375846152
1866,336387.76924608817
1867,234871.25857973562
1868,311098.49075197696
1869,209223.11068718112
1870,225477.97134370456
1871,244346.93596678713
1872,168255.90912541896
1873,257250.2818605828
1874,141797.56320432262
1875,194103.19371398367
1876,196664.17182347804
1877,211907.9347575149
1878,192149.0252522503
1879,133753.01696371418
1880,137733.28559960108
1881,241229.11560096132
1882,261411.20672432188
1883,190429.55374747628
1884,201381.11193371814
1885,230436.68198821126
1886,287175.40550802625
1887,211706.72176320187
1888,278409.1168001148
1889,161564.7202506469
1890,126070.04149109134
1891,130883.68265049304
1892,100911.39934944685
1893,124986.35027372096
1894,126131.98944986389
1895,131074.24211923237
1896,117792.16488198959
1897,117333.53374091185
1898,112808.89791651396
1899,151954.70512907152
1900,167657.2898467151
1901,173823.34891531145
1902,141046.9584712189
1903,230703.66320679858
1904,141257.51937193578
1905,200546.18792305514
1906,150735.63866465047
1907,186033.5261110877
1908,109656.43762093753
1909,133842.0495832502
1910,119920.0968175408
1911,213773.31574502078
1912,302448.9037831594
1913,139727.66603900344
1914,63745.82296883319
1915,315793.10859376506
1916,59077.93593739401
1917,254149.3787869
1918,139675.3810563617
1919,172299.8627328231
1920,136569.23771681677
1921,461975.7061778404
1922,322622.40541624115
1923,221569.14210525854
1924,238269.96914548447
1925,195974.65101682994
1926,446003.9787438491
1927,133048.91996916872
1928,153567.31092066775
1929,122918.20759797793
1930,130416.274331076
1931,140362.23876116535
1932,138575.0825506298
1933,180018.3313355645
1934,177838.5092377819
1935,178331.2458731193
1936,188192.26451481687
1937,186359.70214357722
1938,172501.60782381802
1939,248024.55988254613
1940,182808.19937714527
1941,175257.50213045144
1942,189787.61806303007
1943,202901.33370785555
1944,359524.0415815954
1945,389480.79298391525
1946,144591.4228999736
1947,326395.6208672828
1948,168948.4353465169
1949,247058.58150539245
1950,182602.8768165311
1951,257785.16799903355
1952,226535.78734870674
1953,173475.88620404067
1954,181363.65760830135
1955,137509.57349057504
1956,301990.5011378071
1957,154170.78633245555
1958,301064.23086586257
1959,141857.73536843274
1960,116482.59136911099
1961,122177.82963117766
1962,96833.69290716272
1963,102723.93874044226
1964,117619.80933932285
1965,147004.32343017356
1966,136752.36568494843
1967,289873.5546426935
1968,528987.1698288872
1969,422502.8099210163
1970,453209.21916004247
1971,547415.2735184476
1972,418425.4755891138
1973,276588.1248222376
1974,323252.0509700856
1975,450681.83010748826
1976,268063.6739215796
1977,364695.2786952672
1978,357313.3408161602
1979,330718.52083510277
1980,196295.95929475874
1981,365723.0419215755
1982,236603.2673479149
1983,214817.59018995863
1984,162508.72574862314
1985,225657.54122480896
1986,206249.1004671133
1987,173895.8594022881
1988,173424.53946498467
1989,191235.27108534923
1990,210922.3088899557
1991,241851.64413353067
1992,208962.29731048032
1993,170353.18999892336
1994,218647.8477402841
1995,180795.13460367802
1996,261857.48888146886
1997,298039.9481127236
1998,348148.0550628723
1999,269361.07419900165
2000,322831.15912387293
2001,279294.34741234005
2002,249489.07787660672
2003,268009.58411946957
2004,280654.7700975734
2005,213877.2539000049
2006,230800.52306153675
2007,257977.57927308278
2008,210376.5381034935
2009,200172.27090305684
2010,184594.98329802917
2011,141666.40033138715
2012,173382.44541241965
2013,185873.88067637171
2014,193631.3147959233
2015,208923.520829401
2016,198813.08163546497
2017,195918.56274183147
2018,127015.20073095578
2019,137857.86983712603
2020,106341.24638149916
2021,112660.87222014813
2022,186306.69315069736
2023,147293.20800144054
2024,251134.1367993593
2025,370725.8140203944
2026,175512.64362228216
2027,154256.2003553504
2028,148949.8780609611
2029,171042.21201681028
2030,282489.61579543643
2031,218499.7793382367
2032,237413.6772815079
2033,264640.2113851918
2034,173873.61101038504
2035,209965.84391765794
2036,188043.76266470994
2037,193478.86090430286
2038,282376.5993245932
2039,221861.94346610695
2040,275435.9066723806
2041,292662.01102719683
2042,197108.4457111031
2043,173367.4066409937
2044,165444.14146065863
2045,226594.82979846193
2046,137386.04067683744
2047,145586.3623160786
2048,139498.08280398956
2049,135552.77486966198
2050,177429.81795707057
2051,114098.50917964808
2052,128594.04956985882
2053,144440.49265539175
2054,89647.1980510535
2055,155041.80542229846
2056,143697.79799173382
2057,117368.15536675914
2058,214935.04872144337
2059,134133.8861839677
2060,175945.48427695202
2061,173735.2499219703
2062,131852.52617216395
2063,115538.67523906869
2064,143551.73577304173
2065,116286.25464758804
2066,161703.53387958178
2067,107864.96238184907
2068,129076.78515826384
2069,80688.05087662803
2070,116401.6505988578
2071,99301.27458258503
2072,137064.84014152308
2073,138685.21876707822
2074,182383.06220966243
2075,143799.24677056132
2076,121639.67868120738
2077,162023.89363090933
2078,131142.97879545894
2079,136190.96369248992
2080,123301.08290209202
2081,128883.97311835088
2082,130013.64274590516
2083,147370.8936788159
2084,115661.72296882677
2085,121438.10874375037
2086,104369.28039925336
2087,120562.6396014095
2088,92864.78275059619
2089,83307.96457611513
2090,129180.22316185053
2091,122527.86476965694
2092,126892.02616082478
2093,119571.64219895034
2094,116301.23808897729
2095,145258.58017462527
2096,75123.21846337782
2097,93966.77726300048
2098,132579.55456595882
2099,54334.51526538575
2100,66028.50800158163
2101,128109.24832372666
2102,125179.64977754431
2103,108500.28536335377
2104,127173.9513770335
2105,129071.32915112062
2106,56544.86807318706
2107,230563.8402136081
2108,117585.31620161152
2109,113176.10634520791
2110,129616.94738733686
2111,135243.33370944147
2112,144612.4432751832
2113,120388.0504686443
2114,115013.18058661961
2115,161985.75963438352
2116,120222.24453447896
2117,151940.68355562337
2118,126711.72698798015
2119,107495.33524811221
2120,119363.35429036958
2121,89249.33328061021
2122,113917.56884171398
2123,77938.58361373204
2124,162390.48905772952
2125,123508.82956900493
2126,159198.4278321907
2127,141812.93548599488
2128,125851.39061191406
2129,102236.1816450529
2130,137199.32841272317
2131,132105.21764009897
2132,123431.71529460314
2133,124373.52419868571
2134,125106.57205697887
2135,99593.23007709843
2136,80933.87732396183
2137,112106.87456243295
2138,133377.92393925838
2139,150129.66416866076
2140,144938.00412415454
2141,139621.48999382774
2142,127911.94097275111
2143,148412.956688526
2144,112063.55622925921
2145,138385.7652980686
2146,167803.48811715757
2147,145704.9531366624
2148,134806.3237812996
2149,144371.54895340555
2150,234807.14158986474
2151,125157.98352797382
2152,153561.15376994628
2153,170084.617234085
2154,108485.33187000811
2155,142245.42883819595
2156,252121.4235112777
2157,232010.3494492287
2158,238866.0985092954
2159,201369.05410943792
2160,176020.72544773036
2161,245920.40699794886
2162,345825.23382160894
2163,365718.66428825585
2164,233393.97014418387
2165,203932.8677025369
2166,148625.75352683844
2167,221576.94504510867
2168,207153.46575065958
2169,194831.21094948708
2170,224139.77651702458
2171,147939.00602858068
2172,130095.19281090061
2173,163106.75864293796
2174,228329.18294814578
2175,292053.66099041974
2176,324700.21730299277
2177,252300.55404081222
2178,204267.6131442256
2179,139711.81351471847
2180,205286.42214021602
2181,184505.72674634837
2182,217958.87223473744
2183,191003.6502716361
2184,122552.31718111431
2185,120481.53498281019
2186,141598.5542215883
2187,160957.16673977242
2188,158648.32311971433
2189,231978.54811846442
2190,84316.06631290047
2191,74260.18197795557
2192,93810.055992024
2193,103026.45439351599
2194,104255.26680382731
2195,112239.74161180653
2196,106731.28096592383
2197,119163.88635566912
2198,156992.88852020612
2199,179658.533489137
2200,148637.0757978312
2201,133495.92069647656
2202,213615.14421204774
2203,155283.8942304085
2204,189614.19178958208
2205,114758.88588248764
2206,143894.40550291375
2207,211282.91721753113
2208,262593.2365573508
2209,234031.65232287193
2210,121279.28579631077
2211,112943.6301433895
2212,116724.0763906489
2213,103318.53951164454
2214,130852.26142563822
2215,107015.04932081154
2216,140423.4165664617
2217,68291.71296182186
2218,60237.77107938725
2219,68187.0744429431
2220,66023.39845465493
2221,324789.73177700106
2222,288090.7443411093
2223,292689.66166153585
2224,206833.2011726669
2225,122711.96736356846
2226,178556.6455543228
2227,199158.77449190358
2228,272502.9074158228
2229,247343.96765355355
2230,160203.3142616388
2231,205847.1020849822
2232,174083.21262187138
2233,178562.37930503272
2234,236166.51464833313
2235,220108.6511701802
2236,274779.293596454
2237,357524.87673760334
2238,198436.17990417773
2239,100250.1431035771
2240,156351.12529898342
2241,157556.11846703987
2242,121730.29098093217
2243,118192.58218853023
2244,103814.48784265544
2245,96042.73907730685
2246,138910.1052588774
2247,115671.82331056945
2248,127518.05332417115
2249,126793.75031770609
2250,132302.10431973363
2251,105402.36109186008
2252,173056.98782366904
2253,151764.61368123547
2254,178458.9764643126
2255,186716.91838072336
2256,179484.6893912343
2257,205166.60056987632
2258,162066.54984401402
2259,181273.29045955586
2260,157798.52783387358
2261,181427.64450710302
2262,210126.06312242526
2263,354592.16140429483
2264,559874.1455404426
2265,152220.69760095334
2266,319075.81301851873
2267,350302.248546947
2268,413481.865045916
2269,154395.98363247805
2270,193575.1638331831
2271,231521.80100291924
2272,199710.74056995305
2273,164352.03380661563
2274,186501.72482307703
2275,175537.90170983438
2276,198720.8015818769
2277,189223.49078113967
2278,148037.47635863026
2279,124994.17974058485
2280,115149.25264713523
2281,168200.86923560116
2282,186161.16931294426
2283,105965.87777637721
2284,113359.7022151498
2285,141465.21055126569
2286,124351.10916016626
2287,347951.1236938555
2288,281935.5007866281
2289,439761.02441119077
2290,519309.0642114161
2291,325510.8845816005
2292,484759.3423979398
2293,546683.6623488357
2294,460357.0494458764
2295,536874.9628049728
2296,288177.01856352395
2297,317806.40090055874
2298,324684.4427184274
2299,373276.8683185991
2300,330584.59645708674
2301,282427.649602598
2302,251310.86162986894
2303,245878.50980090385
2304,247565.1845135751
2305,194089.29290435166
2306,189143.50738533112
2307,199536.81889488804
2308,225141.01526189692
2309,278515.4590954522
2310,221175.11470698306
2311,196287.23754360864
2312,174258.6813889671
2313,175962.78079988362
2314,172539.00465585734
2315,170255.85922128527
2316,184333.29002689896
2317,196448.3773526499
2318,176474.04997380712
2319,182458.8924427402
2320,180831.92314560348
2321,235669.357005903
2322,179055.81499942765
2323,185161.91713072528
2324,181752.4824421457
2325,212965.32884251804
2326,174898.8772673468
2327,209164.26073682107
2328,220982.99300947724
2329,189186.04702331845
2330,179373.66351585652
2331,381259.32333506126
2332,423307.13595821155
2333,333572.5106602808
2334,265132.4993642579
2335,276982.8795437054
2336,334974.4678135639
2337,211036.3277417458
2338,275280.91051130614
2339,222759.53158867886
2340,426935.09019083076
2341,220762.6890282017
2342,240900.99472827127
2343,231542.7490404625
2344,223347.0971546091
2345,243620.74346051054
2346,216845.04297776526
2347,204297.09432651935
2348,239515.76128783158
2349,185564.06732642662
2350,284107.49049823155
2351,252060.0263532086
2352,259418.8067128223
2353,237159.5237147582
2354,140127.25068233252
2355,139884.17767960564
2356,149993.50456379674
2357,196743.31194339853
2358,198361.79236168863
2359,128257.70333280608
2360,120428.28159473662
2361,144063.0346660151
2362,251524.14107655387
2363,134747.20144926713
2364,160652.2124478908
2365,213869.96822559656
2366,184128.28294609327
2367,225093.29910922633
2368,213547.45142730518
2369,217974.5480560313
2370,175155.69833197052
2371,173599.7049051418
2372,180932.29076012943
2373,275045.8299873965
2374,316383.9506497203
2375,259053.8760958907
2376,281936.1225747576
2377,352436.3322883574
2378,149010.577137318
2379,200271.2846460847
2380,145944.03828388196
2381,163246.01912648705
2382,205165.75263116971
2383,205059.6796602033
2384,255598.62309163503
2385,169320.93819113736
2386,136051.52211791315
2387,138463.0006911775
2388,94620.20036895758
2389,121766.62326756094
2390,151534.23025943153
2391,140547.87342888376
2392,115085.8061384974
2393,164248.11150031083
2394,143689.9170385374
2395,199205.17480862452
2396,146671.39319129524
2397,206481.31668634547
2398,130656.25401482957
2399,54824.307800457376
2400,78897.25975694798
2401,114532.3801613201
2402,132992.71423720618
2403,135343.688185295
2404,152138.98490877927
2405,163172.9824995674
2406,138997.1046640064
2407,123108.93735791891
2408,140567.80475484754
2409,120554.25854374378
2410,166425.1142627758
2411,120359.53100006082
2412,160884.06668947448
2413,130554.67709127636
2414,139674.0325387251
2415,127918.11472765294
2416,125000.62654524515
2417,132221.32479801282
2418,128385.23262279617
2419,130152.67628446966
2420,124541.28667461513
2421,147350.40515522106
2422,113083.10013274133
2423,113450.57255651124
2424,148874.55533275884
2425,201391.7382055872
2426,136145.07663292353
2427,130286.4089333703
2428,177717.00377651592
2429,118886.92701053142
2430,131390.68286757043
2431,117720.67676107402
2432,147108.8805315397
2433,143918.14785684203
2434,141770.35494913274
2435,149796.9464744724
2436,113157.3845794684
2437,112243.64353347452
2438,126718.85363034596
2439,105963.1548739078
2440,122169.23276316078
2441,85121.37487090817
2442,98373.25424052976
2443,123120.50636879203
2444,132646.9168824884
2445,86980.97185402049
2446,130779.1758174761
2447,174245.57280544186
2448,133852.51708204648
2449,107669.64703571548
2450,142461.9239312552
2451,127890.32882341623
2452,202738.39741470007
2453,94470.3952695805
2454,115109.23406404066
2455,121879.51182314495
2456,129827.40586026075
2457,124680.09603953354
2458,117909.20019066856
2459,113273.97475624806
2460,141402.08890147862
2461,123346.63746999501
2462,138838.69003232158
2463,125790.8333845182
2464,178523.26274354427
2465,137848.5634393377
2466,119567.74467798554
2467,137741.50318790815
2468,82911.42527040327
2469,75030.66309152065
2470,184225.18241229162
2471,205866.64465925904
2472,153801.62370648026
2473,127142.58658532369
2474,86137.09298786684
2475,218271.98604442037
2476,116771.7992684633
2477,126413.79566235915
2478,151039.71220554915
2479,103466.07952797558
2480,151154.0025472949
2481,124458.20259943961
2482,133786.69876033114
2483,115062.54841250431
2484,124557.66690694718
2485,128081.23922593762
2486,152446.6234448411
2487,185554.26259339004
2488,163875.40933812893
2489,152393.8535717486
2490,151403.86862683503
2491,85082.3907119286
2492,181711.6037155031
2493,146701.19222314973
2494,134276.15516091028
2495,83949.50763507833
2496,233276.65759267026
2497,155782.07385733363
2498,113257.77803685056
2499,91870.53611650065
2500,135467.3774833352
2501,130989.12562466503
2502,144530.27959595952
2503,109785.27298802978
2504,178803.52477969378
2505,216822.50775897573
2506,260624.4128459143
2507,303659.6664238543
2508,255663.7699065971
2509,215524.3984395117
2510,219172.99631312542
2511,176641.26128283216
2512,204746.99171681402
2513,212730.811068864
2514,258333.2674729621
2515,154799.82106574238
2516,172084.8252193059
2517,142630.47969493308
2518,148266.36261049676
2519,232881.62115226896
2520,208290.7882844758
2521,188597.62536119265
2522,221876.60435996423
2523,121333.76476699446
2524,137372.9149775591
2525,147515.37289184274
2526,144028.30645365323
2527,117059.09382943985
2528,124326.59729774958
2529,140797.42362558705
2530,122425.26662974812
2531,262256.41791278956
2532,225339.9082939324
2533,194302.33938688258
2534,232941.7024180535
2535,311059.55668248987
2536,226396.7860734429
2537,235210.42395343824
2538,178834.57376055108
2539,182627.2664342182
2540,175857.6588026578
2541,180133.17553127743
2542,166780.42295156672
2543,126276.76939306982
2544,117534.26204738664
2545,134621.4707459218
2546,129144.9261295797
2547,137307.93196825226
2548,152303.99985302356
2549,168751.06893743947
2550,196488.8377948353
2551,137279.54632883525
2552,121229.51998495853
2553,77676.51367266432
2554,106901.43363498623
2555,116431.37116497391
2556,102672.97835149177
2557,109032.22422315365
2558,169393.1600557655
2559,135003.11725651266
2560,148893.6843058289
2561,155936.11928530267
2562,132495.15048900738
2563,151545.37984567304
2564,208551.34298418494
2565,147490.06989110383
2566,176247.60088745327
2567,135540.37507023587
2568,215306.52383649893
2569,220905.74627731857
2570,114054.29812642597
2571,187315.77893000774
2572,144879.87712696046
2573,222972.98601622804
2574,283597.6089415171
2575,129568.16947415123
2576,118900.69306789806
2577,146514.92756019623
2578,83689.03885737427
2579,67862.46952882131
2580,94754.24401449203
2581,97363.45504606474
2582,93456.71501665236
2583,295905.64210573415
2584,172401.4443716147
2585,178567.52014156358
2586,210894.11482684387
2587,185739.33048119824
2588,152601.9717153708
2589,143791.2853109887
2590,207641.22737571195
2591,220028.66002059935
2592,213884.06091016086
2593,271505.36732004303
2594,180289.3617834463
2595,198969.66481183813
2596,306731.66489834455
2597,170110.01135295018
2598,283457.52269583876
2599,316770.9642285634
2600,137888.03477641457
2601,138109.92329116736
2602,74179.17371253757
2603,93219.45020713488
2604,88146.89619696
2605,71182.53448604031
2606,148842.73250256543
2607,214745.89049447922
2608,187717.2197690858
2609,170050.73135576214
2610,111585.9593095892
2611,122388.84049550476
2612,156105.2112950151
2613,131196.141540501
2614,130340.34989033204
2615,158815.56900485323
2616,142746.31950738872
2617,172806.67591340773
2618,201706.16737100884
2619,199926.50166859967
2620,187128.89299156753
2621,176164.39641655277
2622,183908.82581229013
2623,252246.3369283636
2624,315689.4504646535
2625,306321.4260771635
2626,169797.64054235295
2627,167772.49580648472
2628,568572.6882253132
2629,656410.1596084284
2630,355305.5344023326
2631,510381.6027972255
2632,506830.5004198587
2633,352181.6085562424
2634,454035.29804161075
2635,157900.42144371176
2636,174758.6114207119
2637,174386.442340217
2638,269816.682590436
2639,197838.9268291098
2640,157888.59526746842
2641,106812.44811881457
2642,181338.36106503362
2643,105360.04453119216
2644,127173.53798921304
2645,104203.97784754695
2646,97638.28575869343
2647,107742.28296428232
2648,145244.48429368684
2649,147791.92290965625
2650,139997.2346383668
2651,145911.8658146889
2652,435336.0751677406
2653,246465.3254713363
2654,259057.57146154426
2655,452156.5896518292
2656,315471.6573069791
2657,343704.3265210027
2658,305531.6587303375
2659,302971.7567439841
2660,360410.25682474533
2661,356621.1156232596
2662,350529.87665380264
2663,278544.95057193085
2664,275342.24824954924
2665,328395.35002989793
2666,301340.72374891106
2667,168154.4181362011
2668,178704.39016206883
2669,177292.43748008573
2670,279040.5915786966
2671,176488.6427492154
2672,198401.83459564272
2673,203735.47990689758
2674,193463.2797620109
2675,167754.86022674982
2676,183224.5120018742
2677,191420.90995933238
2678,240801.62520469396
2679,278601.58018348855
2680,289388.56031804
2681,430086.1620800809
2682,333046.99184725713
2683,639206.9008605895
2684,331915.04839494044
2685,350784.51675890415
2686,254323.40837697827
2687,325016.70064473065
2688,222594.63361396574
2689,199540.4441730877
2690,446675.9864101049
2691,195648.53913466926
2692,132351.2412750998
2693,197668.03522137192
2694,133354.75055881217
2695,195672.05455685148
2696,183574.66936046712
2697,187081.42518596983
2698,198930.59794141687
2699,178569.17100591396
2700,153536.61193090808
2701,142228.0831311438
2702,111439.75485072393
2703,115302.6957772988
2704,145521.4619141583
2705,121578.88453737083
2706,116952.55589640801
2707,124829.62981288882
2708,135349.4063135973
2709,101222.79675654389
2710,126355.67806128395
2711,286072.64827970805
2712,401160.4989358913
2713,163802.9635373805
2714,150918.17808926624
2715,170049.48606098973
2716,147799.51592913683
2717,185253.95570511304
2718,223279.5974599038
2719,156385.49929996923
2720,174104.0295858407
2721,135990.2499256563
2722,157356.86543002853
2723,140238.89161465815
2724,130475.95295708488
2725,135244.70591387423
2726,149179.37106255308
2727,185998.9800551661
2728,171396.56751982565
2729,146000.95994402948
2730,141853.87233797778
2731,131851.62358913315
2732,128772.69298582328
2733,155158.65503817223
2734,142851.02080438036
